Date/Time,Latitude,Longitude
26-05-2017T02:05,59.523442,3.5691040000000003
26-05-2017T02:10,59.537852,3.5662800000000003
26-05-2017T02:15,59.552094,3.563529
26-05-2017T02:20,59.566336,3.561182
26-05-2017T02:25,59.581741,3.5578870000000005
26-05-2017T02:30,59.598122,3.554714
26-05-2017T02:35,59.614802000000005,3.5516349999999997
26-05-2017T02:40,59.631547999999995,3.5489839999999995
26-05-2017T02:45,59.647079000000005,3.5462290000000003
26-05-2017T02:50,59.662066,3.5434050000000004
26-05-2017T02:55,59.676965,3.540517
26-05-2017T03:00,59.691827,3.5374519999999996
26-05-2017T03:05,59.70672,3.534324
26-05-2017T03:10,59.72164,3.5317019999999997
26-05-2017T03:15,59.736731999999996,3.5290239999999997
26-05-2017T03:20,59.751891,3.5260599999999998
26-05-2017T03:25,59.767001,3.523368
26-05-2017T03:30,59.781831000000004,3.5205870000000004
26-05-2017T03:35,59.796563,3.517781
26-05-2017T03:40,59.811347,3.515028
26-05-2017T03:45,59.826065,3.511915
26-05-2017T03:50,59.840782,3.5092839999999996
26-05-2017T03:55,59.85548000000001,3.5062580000000003
26-05-2017T04:00,59.870279000000004,3.503636
26-05-2017T04:05,59.885040000000004,3.5005089999999996
26-05-2017T04:10,59.899589,3.498061
26-05-2017T04:15,59.914165000000004,3.4948050000000004
26-05-2017T04:20,59.928829,3.4919230000000003
26-05-2017T04:25,59.943557,3.489586
26-05-2017T04:30,59.958443,3.486897
26-05-2017T04:35,59.97337099999999,3.4839029999999998
26-05-2017T04:40,59.988271,3.4812790000000002
26-05-2017T04:45,60.00308100000001,3.478195
26-05-2017T04:50,60.017929,3.4750769999999997
26-05-2017T04:55,60.032784,3.472494
26-05-2017T05:00,60.047614,3.4696300000000004
26-05-2017T05:05,60.062419999999996,3.4668769999999998
26-05-2017T05:10,60.07715699999999,3.463821
26-05-2017T05:15,60.09186999999999,3.461011
26-05-2017T05:20,60.106692,3.4583470000000003
26-05-2017T05:25,60.121465,3.4552629999999995
26-05-2017T05:30,60.136212,3.452625
26-05-2017T05:35,60.150955,3.449449
26-05-2017T05:40,60.165726,3.4470089999999995
26-05-2017T05:45,60.180572,3.44375
26-05-2017T05:50,60.195640000000004,3.441331
26-05-2017T05:55,60.210779,3.4380309999999996
26-05-2017T06:00,60.225814,3.4355510000000002
26-05-2017T06:05,60.240363,3.432801
26-05-2017T06:10,60.25494200000001,3.430096
26-05-2017T06:15,60.269579,3.4272720000000003
26-05-2017T06:20,60.28422,3.423885
26-05-2017T06:25,60.298867,3.4207699999999996
26-05-2017T06:30,60.313386,3.418504
26-05-2017T06:35,60.32771700000001,3.415199
26-05-2017T06:40,60.341815000000004,3.412825
26-05-2017T06:45,60.355924,3.410128
26-05-2017T06:50,60.37035699999999,3.407307
26-05-2017T06:55,60.384868999999995,3.40441
26-05-2017T07:00,60.399381999999996,3.4017699999999995
26-05-2017T07:05,60.413804000000006,3.398994
26-05-2017T07:10,60.42825,3.396181
26-05-2017T07:15,60.442679000000005,3.393066
26-05-2017T07:20,60.457251,3.39066
26-05-2017T07:25,60.471786,3.38769
26-05-2017T07:30,60.486462,3.384625
26-05-2017T07:35,60.501238,3.381644
26-05-2017T07:40,60.51612900000001,3.3794470000000003
26-05-2017T07:45,60.531193,3.376181
26-05-2017T07:50,60.54642,3.373379
26-05-2017T07:55,60.561595999999994,3.370268
26-05-2017T08:00,60.576609,3.3671290000000003
26-05-2017T08:05,60.591544999999996,3.3643330000000002
26-05-2017T08:10,60.606476,3.361457
26-05-2017T08:15,60.621475,3.3589510000000002
26-05-2017T08:20,60.636480000000006,3.3559
26-05-2017T08:25,60.651352,3.3527989999999996
26-05-2017T08:30,60.66615,3.350112
26-05-2017T08:35,60.68077099999999,3.346725
26-05-2017T08:40,60.695386,3.344149
26-05-2017T08:45,60.70991899999999,3.3412269999999995
26-05-2017T08:50,60.724361,3.338457
26-05-2017T08:55,60.73876,3.335752
26-05-2017T09:00,60.753429000000004,3.33278
26-05-2017T09:05,60.768178000000006,3.3299830000000004
26-05-2017T09:10,60.782897,3.3282410000000002
26-05-2017T09:15,60.797633999999995,3.327413
26-05-2017T09:20,60.81227,3.3263309999999997
26-05-2017T09:25,60.827011999999996,3.324582
26-05-2017T09:30,60.841939,3.3235919999999997
26-05-2017T09:35,60.857006000000005,3.3221800000000004
26-05-2017T09:40,60.872089,3.3205199999999997
26-05-2017T09:45,60.887240000000006,3.319472
26-05-2017T09:50,60.902464,3.317708
26-05-2017T09:55,60.917730000000006,3.3163730000000005
26-05-2017T10:00,60.933057,3.3152
26-05-2017T10:05,60.94844499999999,3.313965
26-05-2017T10:10,60.963843999999995,3.3122580000000004
26-05-2017T10:15,60.97929,3.311128
26-05-2017T10:20,60.994767,3.309394
26-05-2017T10:25,61.010267000000006,3.3086309999999997
26-05-2017T10:30,61.025599,3.307
26-05-2017T10:35,61.040678,3.305367
26-05-2017T10:40,61.05557099999999,3.304278
26-05-2017T10:45,61.070429000000004,3.302918
26-05-2017T10:50,61.085103000000004,3.301799
26-05-2017T10:55,61.099359,3.3001989999999997
26-05-2017T11:00,61.104870999999996,3.298111
26-05-2017T11:05,61.10556,3.2968830000000002
26-05-2017T11:10,61.105526,3.29455
26-05-2017T11:15,61.104686,3.29379
26-05-2017T11:20,61.105258,3.2944970000000002
26-05-2017T11:25,61.106159999999996,3.2953339999999995
26-05-2017T11:30,61.106494,3.298057
26-05-2017T11:35,61.105990000000006,3.2987230000000003
26-05-2017T11:40,61.105963,3.298118
